timestamp_utc,session_count,mem_available_mib,swap_used_mib,load1,container,cpu_percent,mem_used_mib,pids
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,21.70,2031.62,27
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.86,424.50,27
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.80,1408.00,27
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,15.14,1845.25,27
2026-07-03T02:27:11Z,6,5859,0,0.08,cgv-shinyproxy,0.91,584.10,126
2026-07-03T02:27:11Z,6,5859,0,0.08,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.95,1324.03,27
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,15.80,1555.46,27
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,21.43,2031.62,27
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.79,424.50,27
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.64,1408.00,27
2026-07-03T02:27:11Z,6,5859,0,0.08,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.95,1845.25,27
2026-07-03T02:27:17Z,6,5858,0,0.08,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:17Z,6,5858,0,0.08,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.94,1324.03,27
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,15.61,1555.46,27
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,21.16,2031.62,27
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.72,424.50,27
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.48,1408.00,27
2026-07-03T02:27:17Z,6,5858,0,0.08,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.77,1845.25,27
2026-07-03T02:27:22Z,6,5851,0,0.07,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:22Z,6,5851,0,0.07,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.92,1324.03,27
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,15.42,1555.46,27
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,20.90,2031.62,27
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.65,424.50,27
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.33,1408.00,27
2026-07-03T02:27:22Z,6,5851,0,0.07,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.59,1845.25,27
2026-07-03T02:27:28Z,6,5857,0,0.06,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:28Z,6,5857,0,0.06,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.90,1324.03,27
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,15.24,1555.46,27
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,20.65,2031.62,27
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.58,424.50,27
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.19,1408.00,27
2026-07-03T02:27:28Z,6,5857,0,0.06,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.42,1845.25,27
2026-07-03T02:27:34Z,6,5850,0,0.13,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:34Z,6,5850,0,0.13,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.89,1324.03,27
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,15.06,1555.46,27
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,20.41,2031.62,27
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.52,424.50,27
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.05,1408.00,27
2026-07-03T02:27:34Z,6,5850,0,0.13,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.25,1845.25,27
2026-07-03T02:27:39Z,6,5851,0,0.12,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:39Z,6,5851,0,0.12,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.87,1324.03,27
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.88,1555.46,27
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,20.17,2031.62,27
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.45,424.50,27
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.91,1408.00,27
2026-07-03T02:27:39Z,6,5851,0,0.12,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,14.08,1845.25,27
2026-07-03T02:27:45Z,6,5851,0,0.11,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:45Z,6,5851,0,0.11,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.86,1324.03,27
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.71,1555.46,27
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,19.94,2031.62,27
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.39,424.50,27
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.77,1408.00,27
2026-07-03T02:27:45Z,6,5851,0,0.11,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.92,1845.25,27
2026-07-03T02:27:50Z,6,5848,0,0.10,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:50Z,6,5848,0,0.10,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.84,1324.03,27
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.54,1555.46,27
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,19.71,2031.62,27
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.33,424.50,27
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.64,1408.00,27
2026-07-03T02:27:50Z,6,5848,0,0.10,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.76,1845.25,27
2026-07-03T02:27:56Z,6,5855,0,0.09,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:27:56Z,6,5855,0,0.09,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.82,1324.03,27
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.38,1555.46,27
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,19.49,2031.62,27
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.27,424.50,27
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.50,1408.00,27
2026-07-03T02:27:56Z,6,5855,0,0.09,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.60,1845.25,27
2026-07-03T02:28:02Z,6,5847,0,0.09,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:02Z,6,5847,0,0.09,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.81,1324.03,27
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.22,1555.46,27
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,19.27,2031.62,27
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.21,424.50,27
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.38,1408.00,27
2026-07-03T02:28:02Z,6,5847,0,0.09,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.45,1845.25,27
2026-07-03T02:28:07Z,6,5850,0,0.08,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:07Z,6,5850,0,0.08,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.79,1324.03,27
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,14.06,1555.46,27
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,19.06,2031.62,27
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.16,424.50,27
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.25,1408.00,27
2026-07-03T02:28:07Z,6,5850,0,0.08,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.30,1845.25,27
2026-07-03T02:28:13Z,6,5852,0,0.07,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:13Z,6,5852,0,0.07,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.78,1324.03,27
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.91,1555.46,27
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,18.85,2031.62,27
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.10,424.50,27
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.13,1408.00,27
2026-07-03T02:28:13Z,6,5852,0,0.07,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.16,1845.25,27
2026-07-03T02:28:18Z,6,5854,0,0.15,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:18Z,6,5854,0,0.15,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.76,1324.03,27
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.76,1555.46,27
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,18.64,2031.62,27
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.05,424.50,27
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,11.01,1408.00,27
2026-07-03T02:28:18Z,6,5854,0,0.15,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,13.02,1845.25,27
2026-07-03T02:28:24Z,6,5859,0,0.28,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:24Z,6,5859,0,0.28,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.75,1324.03,27
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.62,1555.46,27
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,18.45,2031.62,27
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.00,424.50,27
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.89,1408.00,27
2026-07-03T02:28:24Z,6,5859,0,0.28,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.88,1845.25,27
2026-07-03T02:28:30Z,6,5850,0,0.26,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:30Z,6,5850,0,0.26,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.74,1324.03,27
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.48,1555.46,27
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,18.25,2031.62,27
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.94,424.50,27
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.78,1408.00,27
2026-07-03T02:28:30Z,6,5850,0,0.26,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.74,1845.25,27
2026-07-03T02:28:35Z,6,5855,0,0.24,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:35Z,6,5855,0,0.24,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.72,1324.03,27
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.33,1555.46,27
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,18.06,2031.62,27
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.89,424.50,27
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.67,1408.00,27
2026-07-03T02:28:35Z,6,5855,0,0.24,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.61,1845.25,27
2026-07-03T02:28:41Z,6,5849,0,0.22,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:41Z,6,5849,0,0.22,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.71,1324.03,27
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.20,1555.46,27
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.88,2031.62,27
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.84,424.50,27
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.56,1408.00,27
2026-07-03T02:28:41Z,6,5849,0,0.22,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.48,1845.25,27
2026-07-03T02:28:46Z,6,5845,0,0.20,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:46Z,6,5845,0,0.20,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.69,1324.03,27
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,13.06,1555.46,27
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.70,2031.62,27
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.80,424.50,27
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.45,1408.00,27
2026-07-03T02:28:46Z,6,5845,0,0.20,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.36,1845.25,27
2026-07-03T02:28:52Z,6,5841,0,0.18,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:52Z,6,5841,0,0.18,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.68,1324.03,27
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.93,1555.46,27
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.52,2031.62,27
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.75,424.50,27
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.34,1408.00,27
2026-07-03T02:28:52Z,6,5841,0,0.18,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.23,1845.25,27
2026-07-03T02:28:57Z,6,5841,0,0.17,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:28:57Z,6,5841,0,0.17,cgv-nginx,0.01,7.08,9
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.66,1324.03,27
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.80,1555.46,27
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.34,2031.62,27
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.70,424.50,27
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.25,1408.00,27
2026-07-03T02:28:57Z,6,5841,0,0.17,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,12.11,1845.25,27
2026-07-03T02:29:03Z,6,5851,0,0.15,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:29:03Z,6,5851,0,0.15,cgv-nginx,0.01,7.08,9
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.65,1324.03,27
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.67,1555.46,27
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.17,2031.62,27
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.65,424.50,27
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.14,1408.00,27
2026-07-03T02:29:03Z,6,5851,0,0.15,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,11.99,1845.25,27
2026-07-03T02:29:09Z,6,5844,0,0.13,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:29:09Z,6,5844,0,0.13,cgv-nginx,0.01,7.08,9
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.64,1324.03,27
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.55,1555.46,27
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,17.00,2031.62,27
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.61,424.50,27
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,10.05,1408.00,27
2026-07-03T02:29:09Z,6,5844,0,0.13,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,11.87,1845.25,27
2026-07-03T02:29:14Z,6,5852,0,0.12,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:29:14Z,6,5852,0,0.12,cgv-nginx,0.01,7.08,9
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.62,1324.03,27
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.43,1555.46,27
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,16.83,2031.62,27
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.57,424.50,27
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,9.95,1408.00,27
2026-07-03T02:29:14Z,6,5852,0,0.12,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,11.76,1845.25,27
2026-07-03T02:29:20Z,6,5848,0,0.11,cgv-shinyproxy,0.90,584.10,126
2026-07-03T02:29:20Z,6,5848,0,0.11,cgv-nginx,0.01,7.08,9
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.61,1324.03,27
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,12.31,1555.46,27
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,16.67,2031.62,27
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,4.52,424.50,27
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,9.85,1408.00,27
2026-07-03T02:29:20Z,6,5848,0,0.11,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,11.64,1845.25,27
